ServiceNo,Direction,StopSequence,Operator,BusStopCode,Distance,RoadName,Description,Latitude,Longitude,Category,OriginCode,DestinationCode,LoopDesc,AM_Peak_avg,AM_Offpeak_avg,PM_Peak_avg,PM_Offpeak_avg
133,2,35,SBST,66039,13.5,Lor Chuan,Blk 307,1.35475138514216,103.86668854745253,TRUNK,3239,54009,N,11,9,8,10
133,2,36,SBST,66099,14.2,Ang Mo Kio Ave 1,Opp Golden Hill Est,1.35427474694456,103.8614219938772,TRUNK,3239,54009,N,11,9,8,10
133,2,37,SBST,54109,15.1,Ang Mo Kio Ave 1,Bef Ang Mo Kio Ave 10,1.35708169204878,103.85433890252276,TRUNK,3239,54009,N,11,9,8,10
133,2,38,SBST,54099,15.7,Ang Mo Kio Ave 1,OPP BLK 333,1.36118777797342,103.85104805596896,TRUNK,3239,54009,N,11,9,8,10
133,2,39,SBST,54089,16.0,Ang Mo Kio Ave 1,OPP ANG MO KIO SWIM CPLX,1.36297001065247,103.8484911674186,TRUNK,3239,54009,N,11,9,8,10
133,2,40,SBST,54079,16.3,Ang Mo Kio Ave 1,OPP BLK 315,1.36389805596869,103.84585916699372,TRUNK,3239,54009,N,11,9,8,10
133,2,41,SBST,54011,16.8,Ang Mo Kio Ave 6,Blk 207,1.36567044820875,103.84341042482096,TRUNK,3239,54009,N,11,9,8,10
133,2,42,SBST,54241,17.3,Ang Mo Kio Ave 3,Blk 700B,1.36913518643274,103.84618005827468,TRUNK,3239,54009,N,11,9,8,10
133,2,43,SBST,54009,17.8,Ang Mo Kio Ave 8,Ang Mo Kio Int,1.36968769913339,103.84856716193268,TRUNK,3239,54009,N,11,9,8,10
134,1,1,SBST,80289,0.0,Sims Pl,Sims Pl Ter,1.31607500002964,103.8793280559861,TRUNK,80289,80289,Y,10,11,12,11
134,1,2,SBST,80249,0.2,Sims Pl,Blk 49 Mkt/FC,1.31693643112186,103.87985994146072,TRUNK,80289,80289,Y,10,11,12,11
134,1,3,SBST,80231,0.4,Sims Dr,Opp Blk 53,1.31856503177728,103.88010860959606,TRUNK,80289,80289,Y,10,11,12,11
134,1,4,SBST,81201,0.7,Geylang East Ctrl,Opp Geylang Meth Sec Sch,1.31869302203322,103.88300679740438,TRUNK,80289,80289,Y,10,11,12,11
134,1,5,SBST,81211,1.1,Geylang East Ctrl,Geylang Polyclinic,1.31904666371972,103.88666750777982,TRUNK,80289,80289,Y,10,11,12,11
134,1,6,SBST,81221,1.5,Geylang East Ctrl,Opp Blk 1015,1.31976331280568,103.89015111975267,TRUNK,80289,80289,Y,10,11,12,11
134,1,7,SBST,81111,1.9,Paya Lebar Rd,Paya Lebar Stn Exit B,1.31860238558389,103.89211689790608,TRUNK,80289,80289,Y,10,11,12,11
134,1,8,SBST,82119,2.3,Tg Katong Rd,Tg Katong Cplx,1.31619210726015,103.8940879247112,TRUNK,80289,80289,Y,10,11,12,11
134,1,9,SBST,82099,2.7,Tg Katong Rd,CDAC Bldg,1.31299461549467,103.89427184817764,TRUNK,80289,80289,Y,10,11,12,11
134,1,10,SBST,82089,2.9,Tg Katong Rd,Aft Ipoh Lane,1.31086356037133,103.89430403711836,TRUNK,80289,80289,Y,10,11,12,11
134,1,11,SBST,82079,3.2,Tg Katong Rd,Tg Katong Girls' Sch,1.30801114591342,103.8951960850957,TRUNK,80289,80289,Y,10,11,12,11
134,1,12,SBST,92169,3.6,Tg Katong Rd,Bef Katong PO,1.30446125380385,103.8965604644894,TRUNK,80289,80289,Y,10,11,12,11
134,1,14,SBST,92249,4.5,Amber Rd,Opp Amber Gdns,1.30166304472072,103.9011814962942,TRUNK,80289,80289,Y,10,11,12,11
134,1,15,SBST,92041,5.1,Marine Parade Rd,Opp Parkway Parade,1.30327282994495,103.9058301337522,TRUNK,80289,80289,Y,10,11,12,11
134,1,16,SBST,92051,5.5,Marine Parade Rd,Opp Blk 72,1.30461834682389,103.90783296450576,TRUNK,80289,80289,Y,10,11,12,11
134,1,17,SBST,92061,5.9,Marine Parade Rd,CHIJ Katong Convent (Pr),1.30585304722559,103.91059595623032,TRUNK,80289,80289,Y,10,11,12,11
134,1,18,SBST,92239,6.3,Marine Cres,Blk 45,1.30438002120698,103.9126611094076,TRUNK,80289,80289,Y,10,11,12,11
134,1,19,SBST,92229,6.8,Marine Terr,Blk 53,1.30515730682962,103.9162015914584,TRUNK,80289,80289,Y,10,11,12,11
134,1,20,SBST,92219,7.1,Marine Terr,Opp CHIJ Katong Convent,1.30633717232202,103.91665220259569,TRUNK,80289,80289,Y,10,11,12,11
134,1,21,SBST,92079,7.4,Marine Parade Rd,Blk 57,1.30684575808096,103.91574700260745,TRUNK,80289,80289,Y,10,11,12,11
134,1,22,SBST,92069,7.9,Marine Parade Rd,Tao Nan Sch,1.30566306799291,103.9110051545323,TRUNK,80289,80289,Y,10,11,12,11
134,1,23,SBST,92059,8.3,Marine Parade Rd,Bet Blks 72/74,1.30425139809964,103.90773354554798,TRUNK,80289,80289,Y,10,11,12,11
134,1,24,SBST,92049,8.6,Marine Parade Rd,Parkway Parade,1.30300441466613,103.9059569060291,TRUNK,80289,80289,Y,10,11,12,11
134,1,25,SBST,92241,9.4,Amber Rd,Amber Gdns,1.30178441800843,103.9009525469614,TRUNK,80289,80289,Y,10,11,12,11
134,1,27,SBST,92161,10.2,Tg Katong Rd,Aft Katong PO,1.30380001918907,103.89656923070308,TRUNK,80289,80289,Y,10,11,12,11
134,1,28,SBST,82071,10.6,Tg Katong Rd,Opp Tg Katong Girls' Sch,1.30725334418948,103.89541128171984,TRUNK,80289,80289,Y,10,11,12,11
134,1,29,SBST,82081,11.0,Tg Katong Rd,Aft Dunman Rd,1.31037284851913,103.89412794527634,TRUNK,80289,80289,Y,10,11,12,11
134,1,30,SBST,82091,11.2,Tg Katong Rd,Aft Queen Of Peace Ch,1.31264667096781,103.89411050584133,TRUNK,80289,80289,Y,10,11,12,11
134,1,32,SBST,81129,11.8,Paya Lebar Rd,Paya Lebar Stn Exit D,1.31631147367096,103.89217268755988,TRUNK,80289,80289,Y,10,11,12,11
134,1,33,SBST,81119,12.1,Paya Lebar Rd,Paya Lebar Stn Exit C,1.31856724602339,103.89169495502703,TRUNK,80289,80289,Y,10,11,12,11
134,1,34,SBST,81229,12.4,Geylang East Ctrl,Blk 1015,1.31946112797115,103.89018804743054,TRUNK,80289,80289,Y,10,11,12,11
134,1,35,SBST,81219,12.8,Geylang East Ctrl,Opp Geylang Polyclinic,1.31877141262042,103.8866869928233,TRUNK,80289,80289,Y,10,11,12,11
134,1,36,SBST,81209,13.1,Geylang East Ctrl,Geylang Meth Pr Sch,1.31843612461246,103.88429716458629,TRUNK,80289,80289,Y,10,11,12,11
134,1,37,SBST,80239,13.5,Sims Dr,Bef Blk 53,1.31846350927886,103.88051104388848,TRUNK,80289,80289,Y,10,11,12,11
134,1,38,SBST,80229,13.8,Sims Dr,Blk 45,1.3172897212662,103.87810554835914,TRUNK,80289,80289,Y,10,11,12,11
134,1,39,SBST,80289,14.1,Sims Pl,Sims Pl Ter,1.31607500002964,103.8793280559861,TRUNK,80289,80289,Y,10,11,12,11
135,1,1,SBST,54009,0.0,Ang Mo Kio Ave 8,Ang Mo Kio Int,1.36968769913339,103.84856716193268,TRUNK,54009,54009,Y,10,11,14,13
135,1,2,SBST,54339,0.5,Ang Mo Kio Ave 8,Blk 422,1.3678447007404,103.85057966582929,TRUNK,54009,54009,Y,10,11,14,13
135,1,3,SBST,54329,0.9,Ang Mo Kio Ave 8,Blk 420,1.36449772525141,103.85247983714416,TRUNK,54009,54009,Y,10,11,14,13
135,1,4,SBST,54319,1.2,Ang Mo Kio Ave 8,Opp Christ The King Ch,1.36205969144532,103.85305482306448,TRUNK,54009,54009,Y,10,11,14,13
135,1,5,SBST,54101,1.8,Ang Mo Kio Ave 1,Aft Ang Mo Kio Ave 10,1.35732097800984,103.85465761724518,TRUNK,54009,54009,Y,10,11,14,13
135,1,6,SBST,66091,2.7,Ang Mo Kio Ave 1,Golden Hill Est,1.35454666698201,103.86145166702076,TRUNK,54009,54009,Y,10,11,14,13
135,1,7,SBST,66031,3.2,Lor Chuan,Cardiff Residence,1.35465640659199,103.86572364607076,TRUNK,54009,54009,Y,10,11,14,13
135,1,8,SBST,66369,3.6,S'goon Ave 2,Blk 238,1.35355301663986,103.8682257210366,TRUNK,54009,54009,Y,10,11,14,13
135,1,9,SBST,66389,4.1,S'goon Ave 2,S'Goon Stn Exit F,1.35092163758707,103.8710690514159,TRUNK,54009,54009,Y,10,11,14,13
135,1,10,SBST,62129,4.6,Upp S'goon Rd,Blk 403,1.34698958928417,103.872054885247,TRUNK,54009,54009,Y,10,11,14,13
135,1,11,SBST,62119,4.9,Upp S'goon Rd,Aft Sunshine Lodge,1.34483265931476,103.8710922003054,TRUNK,54009,54009,Y,10,11,14,13
135,1,12,SBST,61049,5.2,Upp S'goon Rd,Aft Bartley Rd,1.34196277802503,103.8709686110327,TRUNK,54009,54009,Y,10,11,14,13
135,1,13,SBST,61039,5.6,Upp S'goon Rd,Woodleigh Stn Exit A,1.33845332842129,103.87084881783568,TRUNK,54009,54009,Y,10,11,14,13
135,1,14,SBST,70069,6.0,Upp Aljunied Rd,Aft Bidadari Pk Dr,1.33839951928873,103.87591879816988,TRUNK,54009,54009,Y,10,11,14,13
135,1,15,SBST,70059,6.7,Upp Aljunied Rd,Aft Joo Seng Rd,1.33477611102342,103.8783116670176,TRUNK,54009,54009,Y,10,11,14,13
135,1,16,SBST,70049,6.9,Upp Aljunied Rd,Aft Blk 4,1.33290666703267,103.87871499999147,TRUNK,54009,54009,Y,10,11,14,13
135,1,17,SBST,70039,7.3,Aljunied Rd,Aljunied Pk,1.32930256265165,103.87975573742912,TRUNK,54009,54009,Y,10,11,14,13
135,1,18,SBST,70151,7.6,Merpati Rd,Aft Jln Anggerek,1.32768374279565,103.8809633442231,TRUNK,54009,54009,Y,10,11,14,13
135,1,19,SBST,70161,7.9,Merpati Rd,OPP MATTAR STN EXIT A,1.32758635490072,103.88324806418214,TRUNK,54009,54009,Y,10,11,14,13
135,1,20,SBST,70171,8.3,Circuit Rd,Blk 77,1.32833666697134,103.8854713890276,TRUNK,54009,54009,Y,10,11,14,13
135,1,21,SBST,70181,8.5,Circuit Rd,Blk 36,1.32886177068404,103.88691723349125,TRUNK,54009,54009,Y,10,11,14,13
135,1,22,SBST,70191,8.7,Circuit Rd,OPP BLK 66,1.32722900950909,103.88793655793152,TRUNK,54009,54009,Y,10,11,14,13
135,1,23,SBST,70371,8.9,Circuit Link,Macpherson Stn Exit A,1.32623288866609,103.88932330108936,TRUNK,54009,54009,Y,10,11,14,13
135,1,24,SBST,70259,9.2,Paya Lebar Rd,Macpherson Stn Exit B,1.32498730068675,103.89080428753108,TRUNK,54009,54009,Y,10,11,14,13
135,1,25,SBST,81101,9.6,Paya Lebar Rd,CISCO Ctr,1.32111522416649,103.89152220076971,TRUNK,54009,54009,Y,10,11,14,13
135,1,26,SBST,81111,9.9,Paya Lebar Rd,Paya Lebar Stn Exit B,1.31860238558389,103.89211689790608,TRUNK,54009,54009,Y,10,11,14,13
135,1,27,SBST,82119,10.3,Tg Katong Rd,Tg Katong Cplx,1.31619210726015,103.8940879247112,TRUNK,54009,54009,Y,10,11,14,13
135,1,28,SBST,82099,10.7,Tg Katong Rd,CDAC Bldg,1.31299461549467,103.89427184817764,TRUNK,54009,54009,Y,10,11,14,13
135,1,29,SBST,82089,10.9,Tg Katong Rd,Aft Ipoh Lane,1.31086356037133,103.89430403711836,TRUNK,54009,54009,Y,10,11,14,13
135,1,30,SBST,82079,11.2,Tg Katong Rd,Tg Katong Girls' Sch,1.30801114591342,103.8951960850957,TRUNK,54009,54009,Y,10,11,14,13
135,1,31,SBST,92169,11.6,Tg Katong Rd,Bef Katong PO,1.30446125380385,103.8965604644894,TRUNK,54009,54009,Y,10,11,14,13
135,1,32,SBST,92249,12.5,Amber Rd,Opp Amber Gdns,1.30166304472072,103.9011814962942,TRUNK,54009,54009,Y,10,11,14,13
135,1,33,SBST,92041,13.1,Marine Parade Rd,Opp Parkway Parade,1.30327282994495,103.9058301337522,TRUNK,54009,54009,Y,10,11,14,13
135,1,34,SBST,92051,13.5,Marine Parade Rd,Opp Blk 72,1.30461834682389,103.90783296450576,TRUNK,54009,54009,Y,10,11,14,13
135,1,35,SBST,92061,13.9,Marine Parade Rd,CHIJ Katong Convent (Pr),1.30585304722559,103.91059595623032,TRUNK,54009,54009,Y,10,11,14,13
135,1,36,SBST,92071,14.4,Marine Parade Rd,Opp Blk 57,1.3067937735779,103.91498055803812,TRUNK,54009,54009,Y,10,11,14,13
135,1,37,SBST,92081,14.7,Marine Parade Rd,St. Patrick's Sec Sch,1.30751338586806,103.91754269765208,TRUNK,54009,54009,Y,10,11,14,13
135,1,38,SBST,93011,15.1,Marine Parade Rd,Opp Neptune Ct,1.30822971200422,103.92151900444856,TRUNK,54009,54009,Y,10,11,14,13
135,1,39,SBST,93021,15.5,Marine Parade Rd,Opp Mandarin Gdns,1.30867772794032,103.92426998119755,TRUNK,54009,54009,Y,10,11,14,13
135,1,40,SBST,93199,15.8,Siglap Rd,Opp Mandarin Gdns,1.30794833296674,103.92628500000932,TRUNK,54009,54009,Y,10,11,14,13
135,1,41,SBST,93201,16.5,Marine Parade Rd,Victoria Sch,1.30920003741893,103.92781269211484,TRUNK,54009,54009,Y,10,11,14,13
135,1,42,SBST,93029,16.9,Marine Parade Rd,Mandarin Gdns,1.30851455788092,103.92471047692146,TRUNK,54009,54009,Y,10,11,14,13
135,1,43,SBST,93019,17.3,Marine Parade Rd,Neptune Ct,1.30787614366531,103.92111718654822,TRUNK,54009,54009,Y,10,11,14,13
135,1,44,SBST,92089,17.7,Marine Parade Rd,CHIJ Katong Convent,1.3071917122941,103.91764721757994,TRUNK,54009,54009,Y,10,11,14,13
135,1,45,SBST,92079,18.0,Marine Parade Rd,Blk 57,1.30684575808096,103.91574700260745,TRUNK,54009,54009,Y,10,11,14,13
135,1,46,SBST,92069,18.5,Marine Parade Rd,Tao Nan Sch,1.30566306799291,103.9110051545323,TRUNK,54009,54009,Y,10,11,14,13
135,1,47,SBST,92059,18.9,Marine Parade Rd,Bet Blks 72/74,1.30425139809964,103.90773354554798,TRUNK,54009,54009,Y,10,11,14,13
135,1,48,SBST,92049,19.2,Marine Parade Rd,Parkway Parade,1.30300441466613,103.9059569060291,TRUNK,54009,54009,Y,10,11,14,13
135,1,49,SBST,92241,20.0,Amber Rd,Amber Gdns,1.30178441800843,103.9009525469614,TRUNK,54009,54009,Y,10,11,14,13
135,1,50,SBST,92161,20.8,Tg Katong Rd,Aft Katong PO,1.30380001918907,103.89656923070308,TRUNK,54009,54009,Y,10,11,14,13
135,1,51,SBST,82071,21.2,Tg Katong Rd,Opp Tg Katong Girls' Sch,1.30725334418948,103.89541128171984,TRUNK,54009,54009,Y,10,11,14,13
135,1,52,SBST,82081,21.6,Tg Katong Rd,Aft Dunman Rd,1.31037284851913,103.89412794527634,TRUNK,54009,54009,Y,10,11,14,13
135,1,53,SBST,82091,21.8,Tg Katong Rd,Aft Queen Of Peace Ch,1.31264667096781,103.89411050584133,TRUNK,54009,54009,Y,10,11,14,13
135,1,55,SBST,81129,22.4,Paya Lebar Rd,Paya Lebar Stn Exit D,1.31631147367096,103.89217268755988,TRUNK,54009,54009,Y,10,11,14,13
135,1,56,SBST,81119,22.7,Paya Lebar Rd,Paya Lebar Stn Exit C,1.31856724602339,103.89169495502703,TRUNK,54009,54009,Y,10,11,14,13
135,1,57,SBST,81109,23.0,Paya Lebar Rd,Opp CISCO Ctr,1.3209137166719,103.89117183414866,TRUNK,54009,54009,Y,10,11,14,13
135,1,58,SBST,70251,23.5,Paya Lebar Rd,Macpherson Stn Exit C,1.32497158481981,103.89037074589528,TRUNK,54009,54009,Y,10,11,14,13
135,1,59,SBST,70379,23.7,Circuit Link,Opp Macpherson Stn Exit A,1.32604294133609,103.88933975894,TRUNK,54009,54009,Y,10,11,14,13
135,1,60,SBST,70201,23.9,Circuit Rd,OPP MACPHERSON STN EXIT D,1.32461138902969,103.88885416699938,TRUNK,54009,54009,Y,10,11,14,13
135,1,61,SBST,70211,24.3,Pipit Rd,Blk 90,1.32362166702646,103.88696166698932,TRUNK,54009,54009,Y,10,11,14,13
135,1,62,SBST,70221,24.8,Circuit Rd,Blk 79 FC,1.32620809233247,103.88512100988676,TRUNK,54009,54009,Y,10,11,14,13
135,1,63,SBST,70231,25.2,Mattar Rd,OPP MATTAR STN EXIT B,1.32617666698776,103.88401361102048,TRUNK,54009,54009,Y,10,11,14,13
135,1,64,SBST,70241,25.5,Mattar Rd,MacPherson Pr Sch,1.32525399997752,103.88199999996776,TRUNK,54009,54009,Y,10,11,14,13
135,1,65,SBST,70021,25.8,Aljunied Rd,Opp Canossa Convent Pr,1.32640814876454,103.88033937941422,TRUNK,54009,54009,Y,10,11,14,13
135,1,66,SBST,70031,26.1,Aljunied Rd,Opp Aljunied Pk,1.3292670732562,103.87941087761013,TRUNK,54009,54009,Y,10,11,14,13
135,1,67,SBST,70041,26.6,Upp Aljunied Rd,Opp Blk 4,1.33340805598283,103.87841250002135,TRUNK,54009,54009,Y,10,11,14,13
135,1,68,SBST,70051,26.9,Upp Aljunied Rd,Aft Joo Seng Rd,1.33627202154131,103.87777948299752,TRUNK,54009,54009,Y,10,11,14,13
135,1,69,SBST,70061,27.4,Upp Aljunied Rd,Bef Bidadari Pk Dr,1.33857923703487,103.87542864573656,TRUNK,54009,54009,Y,10,11,14,13
135,1,70,SBST,61031,27.9,Upp S'goon Rd,Woodleigh Stn Exit B,1.33836472248768,103.8704496726279,TRUNK,54009,54009,Y,10,11,14,13
135,1,71,SBST,61041,28.2,Upp S'goon Rd,Bef Braddell Rd,1.34142999996834,103.87049194397346,TRUNK,54009,54009,Y,10,11,14,13
135,1,72,SBST,62111,28.6,Upp S'goon Rd,Aft Sommerville Rd,1.34509852230089,103.87077171254076,TRUNK,54009,54009,Y,10,11,14,13
135,1,73,SBST,62121,28.8,Upp S'goon Rd,Aft Wolskel Rd,1.34682778451192,103.87156809881778,TRUNK,54009,54009,Y,10,11,14,13
135,1,74,SBST,66381,29.2,S'goon Ave 2,Opp S'Goon Stn Exit F,1.35020472197618,103.87122527801796,TRUNK,54009,54009,Y,10,11,14,13
135,1,75,SBST,66361,29.6,S'goon Ave 2,Blk 319,1.35258501828366,103.86824850324253,TRUNK,54009,54009,Y,10,11,14,13
135,1,76,SBST,66039,30.0,Lor Chuan,Blk 307,1.35475138514216,103.86668854745253,TRUNK,54009,54009,Y,10,11,14,13
135,1,77,SBST,66099,30.7,Ang Mo Kio Ave 1,Opp Golden Hill Est,1.35427474694456,103.8614219938772,TRUNK,54009,54009,Y,10,11,14,13
135,1,78,SBST,54109,31.6,Ang Mo Kio Ave 1,Bef Ang Mo Kio Ave 10,1.35708169204878,103.85433890252276,TRUNK,54009,54009,Y,10,11,14,13
135,1,79,SBST,54311,32.2,Ang Mo Kio Ave 8,Blk 332,1.36143610819625,103.85257506359628,TRUNK,54009,54009,Y,10,11,14,13
135,1,80,SBST,54321,32.5,Ang Mo Kio Ave 8,Blk 354,1.3639846735447,103.85237785571756,TRUNK,54009,54009,Y,10,11,14,13
135,1,81,SBST,54331,32.9,Ang Mo Kio Ave 8,Blk 346,1.36719473720813,103.85056845375878,TRUNK,54009,54009,Y,10,11,14,13
135,1,82,SBST,54009,33.3,Ang Mo Kio Ave 8,Ang Mo Kio Int,1.36968769913339,103.84856716193268,TRUNK,54009,54009,Y,10,11,14,13
135A,1,1,SBST,54009,0.0,Ang Mo Kio Ave 8,Ang Mo Kio Int,1.36968769913339,103.84856716193268,TRUNK,54009,93201,Y,0,0,0,14
135A,1,2,SBST,54339,0.5,Ang Mo Kio Ave 8,Blk 422,1.3678447007404,103.85057966582929,TRUNK,54009,93201,Y,0,0,0,14
135A,1,3,SBST,54329,0.9,Ang Mo Kio Ave 8,Blk 420,1.36449772525141,103.85247983714416,TRUNK,54009,93201,Y,0,0,0,14
135A,1,4,SBST,54319,1.2,Ang Mo Kio Ave 8,Opp Christ The King Ch,1.36205969144532,103.85305482306448,TRUNK,54009,93201,Y,0,0,0,14
135A,1,5,SBST,54101,1.8,Ang Mo Kio Ave 1,Aft Ang Mo Kio Ave 10,1.35732097800984,103.85465761724518,TRUNK,54009,93201,Y,0,0,0,14
135A,1,6,SBST,66091,2.7,Ang Mo Kio Ave 1,Golden Hill Est,1.35454666698201,103.86145166702076,TRUNK,54009,93201,Y,0,0,0,14
135A,1,7,SBST,66031,3.2,Lor Chuan,Cardiff Residence,1.35465640659199,103.86572364607076,TRUNK,54009,93201,Y,0,0,0,14
135A,1,8,SBST,66369,3.6,S'goon Ave 2,Blk 238,1.35355301663986,103.8682257210366,TRUNK,54009,93201,Y,0,0,0,14
135A,1,9,SBST,66389,4.1,S'goon Ave 2,S'Goon Stn Exit F,1.35092163758707,103.8710690514159,TRUNK,54009,93201,Y,0,0,0,14
135A,1,10,SBST,62129,4.6,Upp S'goon Rd,Blk 403,1.34698958928417,103.872054885247,TRUNK,54009,93201,Y,0,0,0,14
135A,1,11,SBST,62119,4.9,Upp S'goon Rd,Aft Sunshine Lodge,1.34483265931476,103.8710922003054,TRUNK,54009,93201,Y,0,0,0,14
135A,1,12,SBST,61049,5.2,Upp S'goon Rd,Aft Bartley Rd,1.34196277802503,103.8709686110327,TRUNK,54009,93201,Y,0,0,0,14
135A,1,13,SBST,61039,5.6,Upp S'goon Rd,Woodleigh Stn Exit A,1.33845332842129,103.87084881783568,TRUNK,54009,93201,Y,0,0,0,14
135A,1,14,SBST,70069,6.0,Upp Aljunied Rd,Aft Bidadari Pk Dr,1.33839951928873,103.87591879816988,TRUNK,54009,93201,Y,0,0,0,14
135A,1,15,SBST,70059,6.7,Upp Aljunied Rd,Aft Joo Seng Rd,1.33477611102342,103.8783116670176,TRUNK,54009,93201,Y,0,0,0,14
135A,1,16,SBST,70049,6.9,Upp Aljunied Rd,Aft Blk 4,1.33290666703267,103.87871499999147,TRUNK,54009,93201,Y,0,0,0,14
135A,1,17,SBST,70039,7.3,Aljunied Rd,Aljunied Pk,1.32930256265165,103.87975573742912,TRUNK,54009,93201,Y,0,0,0,14
135A,1,18,SBST,70151,7.6,Merpati Rd,Aft Jln Anggerek,1.32768374279565,103.8809633442231,TRUNK,54009,93201,Y,0,0,0,14
135A,1,19,SBST,70161,7.9,Merpati Rd,OPP MATTAR STN EXIT A,1.32758635490072,103.88324806418214,TRUNK,54009,93201,Y,0,0,0,14
135A,1,20,SBST,70171,8.3,Circuit Rd,Blk 77,1.32833666697134,103.8854713890276,TRUNK,54009,93201,Y,0,0,0,14
135A,1,21,SBST,70181,8.5,Circuit Rd,Blk 36,1.32886177068404,103.88691723349125,TRUNK,54009,93201,Y,0,0,0,14
135A,1,22,SBST,70191,8.7,Circuit Rd,OPP BLK 66,1.32722900950909,103.88793655793152,TRUNK,54009,93201,Y,0,0,0,14
135A,1,23,SBST,70371,8.9,Circuit Link,Macpherson Stn Exit A,1.32623288866609,103.88932330108936,TRUNK,54009,93201,Y,0,0,0,14
135A,1,24,SBST,70259,9.2,Paya Lebar Rd,Macpherson Stn Exit B,1.32498730068675,103.89080428753108,TRUNK,54009,93201,Y,0,0,0,14
135A,1,25,SBST,81101,9.6,Paya Lebar Rd,CISCO Ctr,1.32111522416649,103.89152220076971,TRUNK,54009,93201,Y,0,0,0,14
135A,1,26,SBST,81111,9.9,Paya Lebar Rd,Paya Lebar Stn Exit B,1.31860238558389,103.89211689790608,TRUNK,54009,93201,Y,0,0,0,14
135A,1,27,SBST,82119,10.3,Tg Katong Rd,Tg Katong Cplx,1.31619210726015,103.8940879247112,TRUNK,54009,93201,Y,0,0,0,14
135A,1,28,SBST,82099,10.7,Tg Katong Rd,CDAC Bldg,1.31299461549467,103.89427184817764,TRUNK,54009,93201,Y,0,0,0,14
135A,1,29,SBST,82089,10.9,Tg Katong Rd,Aft Ipoh Lane,1.31086356037133,103.89430403711836,TRUNK,54009,93201,Y,0,0,0,14
135A,1,30,SBST,82079,11.2,Tg Katong Rd,Tg Katong Girls' Sch,1.30801114591342,103.8951960850957,TRUNK,54009,93201,Y,0,0,0,14
135A,1,31,SBST,92169,11.6,Tg Katong Rd,Bef Katong PO,1.30446125380385,103.8965604644894,TRUNK,54009,93201,Y,0,0,0,14
135A,1,32,SBST,92249,12.5,Amber Rd,Opp Amber Gdns,1.30166304472072,103.9011814962942,TRUNK,54009,93201,Y,0,0,0,14
135A,1,33,SBST,92041,13.1,Marine Parade Rd,Opp Parkway Parade,1.30327282994495,103.9058301337522,TRUNK,54009,93201,Y,0,0,0,14
135A,1,34,SBST,92051,13.5,Marine Parade Rd,Opp Blk 72,1.30461834682389,103.90783296450576,TRUNK,54009,93201,Y,0,0,0,14
135A,1,35,SBST,92061,13.9,Marine Parade Rd,CHIJ Katong Convent (Pr),1.30585304722559,103.91059595623032,TRUNK,54009,93201,Y,0,0,0,14
135A,1,36,SBST,92071,14.4,Marine Parade Rd,Opp Blk 57,1.3067937735779,103.91498055803812,TRUNK,54009,93201,Y,0,0,0,14
135A,1,37,SBST,92081,14.7,Marine Parade Rd,St. Patrick's Sec Sch,1.30751338586806,103.91754269765208,TRUNK,54009,93201,Y,0,0,0,14
135A,1,38,SBST,93011,15.1,Marine Parade Rd,Opp Neptune Ct,1.30822971200422,103.92151900444856,TRUNK,54009,93201,Y,0,0,0,14
135A,1,39,SBST,93021,15.5,Marine Parade Rd,Opp Mandarin Gdns,1.30867772794032,103.92426998119755,TRUNK,54009,93201,Y,0,0,0,14
135A,1,40,SBST,93199,15.8,Siglap Rd,Opp Mandarin Gdns,1.30794833296674,103.92628500000932,TRUNK,54009,93201,Y,0,0,0,14
135A,1,41,SBST,93201,16.5,Marine Parade Rd,Victoria Sch,1.30920003741893,103.92781269211484,TRUNK,54009,93201,Y,0,0,0,14
136,1,1,GAS,54009,0.0,Ang Mo Kio Ave 8,Ang Mo Kio Int,1.36968769913339,103.84856716193268,TRUNK,54009,65009,N,11,11,12,17
136,1,2,GAS,54248,0.6,Ang Mo Kio Ave 3,Blk 324,1.36875490594243,103.84661006967286,TRUNK,54009,65009,N,11,11,12,17
136,1,3,GAS,54019,1.1,Ang Mo Kio Ave 6,Aft Blk 304,1.36618666697727,103.84418333302727,TRUNK,54009,65009,N,11,11,12,17
136,1,4,GAS,54071,1.5,Ang Mo Kio Ave 1,BLK 310,1.36433664907741,103.84490672378502,TRUNK,54009,65009,N,11,11,12,17
136,1,5,GAS,54081,1.9,Ang Mo Kio Ave 1,TECK GHEE CT,1.36358972199933,103.84786694396756,TRUNK,54009,65009,N,11,11,12,17
136,1,6,GAS,54091,2.3,Ang Mo Kio Ave 1,BLK 331,1.36167975047647,103.85092799797832,TRUNK,54009,65009,N,11,11,12,17
136,1,7,GAS,54101,2.9,Ang Mo Kio Ave 1,Aft Ang Mo Kio Ave 10,1.35732097800984,103.85465761724518,TRUNK,54009,65009,N,11,11,12,17
136,1,8,GAS,66091,3.8,Ang Mo Kio Ave 1,Golden Hill Est,1.35454666698201,103.86145166702076,TRUNK,54009,65009,N,11,11,12,17
136,1,9,GAS,66031,4.3,Lor Chuan,Cardiff Residence,1.35465640659199,103.86572364607076,TRUNK,54009,65009,N,11,11,12,17
136,1,10,GAS,66111,4.8,Lor Chuan,Opp Grace Wk,1.35848277799301,103.86823666699912,TRUNK,54009,65009,N,11,11,12,17
136,1,11,GAS,66121,5.2,Lor Chuan,Chuan Terr,1.36239972197855,103.8677600000224,TRUNK,54009,65009,N,11,11,12,17
